report_id,report_type,timestamp,reporting_center,operator_id,name,gender,age_band,age_estimate,language,physical_description,last_seen_location,last_seen_lat,last_seen_lng,reporter_mobile,photo_url,status,duplicate_pair_id,is_ground_truth_dup,matched_report_id,resolution_time_mins
RPT_2127,found_unaccompanied,2027-02-10T10:52:00,BOOTH_12,OP_002,,male,child_0_5,3,Telugu,"tall stout person wearing striped kurta and lehenga, bindi on forehead, carrying orange bag",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_0109.jpg,open,PAIR_055,True,,
RPT_2128,found_unaccompanied,2027-02-10T12:30:00,BOOTH_05,OP_013,Kavita,female,child_6_12,7,Telugu,"short average build person wearing striped kurta and lunghi, short hair, carrying plastic bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1368.jpg,open,,False,,
RPT_2129,missing,2027-02-10T08:35:00,BOOTH_12,OP_008,Lakshmi,female,child_6_12,9,Telugu,"medium height average build person wearing striped kurta and salwar, no distinguishing marks, carrying orange bag",BOOTH_07,20.007247,73.756022,+91 9756350429,,open,PAIR_007,True,,
RPT_2130,found_unaccompanied,2027-02-10T15:31:00,BOOTH_11,OP_018,Ramesh,female,teen,16,Unknown,"short thin person wearing white saree and trousers, short hair, carrying plastic bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_0753.jpg,open,,False,,
RPT_2131,found_unaccompanied,2027-02-10T17:27:00,BOOTH_05,OP_011,Geeta,female,child_0_5,5,Marathi,"medium height thin person wearing striped kurta and lunghi, short hair, carrying umbrella",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_2167.jpg,open,,False,,
RPT_2132,missing,2027-02-10T21:19:00,BOOTH_06,OP_014,Ramesh,unknown,elderly,88,Hindi,"tall thin person wearing green t-shirt and pyjama, limping slightly, carrying no bag",BOOTH_06,20.008062,73.780801,+91 9956178327,photos/synth_RPT_2402.jpg,open,,False,,
RPT_2133,missing,2027-02-10T11:54:00,BOOTH_01,OP_002,,unknown,elderly,82,Tamil,"tall stout person wearing yellow dupatta and lunghi, birthmark on neck, carrying orange bag",BOOTH_01,20.006171,73.754551,+91 9829145917,,open,,False,,
RPT_2134,missing,2027-02-10T13:56:00,BOOTH_13,OP_011,Kavita,female,teen,14,Marathi,"short stout person wearing orange jacket and dhoti, limping slightly, carrying umbrella",BOOTH_13,19.987971,73.763241,+91 9636546137,photos/synth_RPT_2192.jpg,open,,False,,
RPT_2135,missing,2027-02-10T16:21:00,BOOTH_09,OP_012,Arjun,male,child_6_12,7,Bengali,"short average build person wearing pink blouse and salwar, short hair, carrying small steel vessel",BOOTH_09,20.014907,73.782013,+91 9702561002,,open,,False,,
RPT_2136,found_unaccompanied,2027-02-10T09:32:00,BOOTH_13,OP_015,,female,elderly,76,Marathi,"short stout person wearing pink blouse and trousers, short hair, carrying orange bag",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_1599.jpg,open,,False,,
RPT_2137,missing,2027-02-10T17:39:00,BOOTH_01,OP_006,Priya,unknown,adult,44,Tamil,"short stout person wearing grey hoodie and trousers, bindi on forehead, carrying no bag",BOOTH_01,20.006171,73.754551,+91 9319585678,photos/synth_RPT_1940.jpg,open,,False,,
RPT_2138,missing,2027-02-10T20:26:00,BOOTH_08,OP_015,Sunita,male,teen,15,Telugu,"medium height thin person wearing striped kurta and jeans, short hair, carrying flower garland",BOOTH_08,19.99391,73.808465,+91 9576667771,,open,,False,,
RPT_2139,found_unaccompanied,2027-02-10T17:19:00,BOOTH_08,OP_006,,male,child_6_12,6,Marathi,"tall average build person wearing orange jacket and dhoti, wearing silver anklet, carrying black backpack",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_1379.jpg,open,,False,,
RPT_2140,missing,2027-02-10T06:46:00,BOOTH_11,OP_020,Geeta,male,adult,49,Bengali,"short average build person wearing pink blouse and shorts, no distinguishing marks, carrying jhola bag",BOOTH_11,19.990637,73.757836,+91 9917102595,photos/synth_RPT_1463.jpg,open,,False,,
RPT_2141,found_unaccompanied,2027-02-10T10:24:00,BOOTH_03,OP_011,,male,teen,14,Marathi,"short average build person wearing orange jacket and lunghi, bindi on forehead, carrying no bag",BOOTH_03,20.008035,73.797909,,,open,,False,,
RPT_2142,missing,2027-02-10T13:26:00,BOOTH_09,OP_009,,female,child_0_5,5,Marathi,"medium height thin person wearing green t-shirt and trousers, long hair, carrying plastic bag",BOOTH_09,20.014907,73.782013,+91 9970979378,,open,,False,,
RPT_2143,missing,2027-02-10T08:34:00,BOOTH_12,OP_017,Kavita,unknown,child_0_5,4,Telugu,"tall thin person wearing striped kurta and dhoti, no distinguishing marks, carrying orange bag",BOOTH_12,19.995186,73.797356,+91 9195758283,photos/synth_RPT_1059.jpg,open,,False,,
RPT_2144,found_unaccompanied,2027-02-10T20:26:00,BOOTH_09,OP_018,Geeta,female,adult,25,Hindi,"short thin person wearing green t-shirt and pyjama, bindi on forehead, carrying small steel vessel",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_2010.jpg,open,,False,,
RPT_2145,missing,2027-02-10T15:53:00,BOOTH_03,OP_020,Arjun,female,child_0_5,1,Bengali,"medium height stout person wearing white saree and lehenga, wearing glasses, carrying plastic bag",BOOTH_03,20.008035,73.797909,+91 9576884254,photos/synth_RPT_0887.jpg,open,,False,,
RPT_2146,found_unaccompanied,2027-02-10T16:21:00,BOOTH_04,OP_011,,unknown,teen,18,Marathi,"short thin person wearing white saree and trousers, mole on left cheek, carrying umbrella",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_2147,found_unaccompanied,2027-02-10T15:27:00,BOOTH_03,OP_003,Geeta,unknown,adult,56,Gujarati,"tall stout person wearing black t-shirt and jeans, no distinguishing marks, carrying plastic bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1517.jpg,open,,False,,
RPT_2148,missing,2027-02-10T07:07:00,BOOTH_10,OP_011,Geeta,male,teen,13,Hindi,"short average build person wearing orange jacket and shorts, short hair, carrying no bag",BOOTH_10,19.996766,73.791175,+91 9110590679,photos/synth_RPT_0542.jpg,open,,False,,
RPT_2149,found_unaccompanied,2027-02-10T08:03:00,BOOTH_07,OP_015,Ramesh,female,child_0_5,2,Hindi,"medium height thin person wearing red shirt and pyjama, limping slightly, carrying jhola bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1327.jpg,open,,False,,
RPT_2150,found_unaccompanied,2027-02-10T20:28:00,BOOTH_05,OP_003,,female,child_6_12,7,Gujarati,"tall average build person wearing pink blouse and shorts, long hair, carrying flower garland",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1878.jpg,open,,False,,
RPT_2151,missing,2027-02-10T13:12:00,BOOTH_01,OP_018,,female,child_6_12,8,Unknown,"short thin person wearing blue kurta and trousers, birthmark on neck, carrying orange bag",BOOTH_01,20.006171,73.754551,+91 9529563416,,open,,False,,
RPT_2152,found_unaccompanied,2027-02-10T07:56:00,BOOTH_13,OP_012,,male,child_6_12,9,Tamil,"medium height stout person wearing grey hoodie and lunghi, mole on left cheek, carrying black backpack",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_0147.jpg,open,PAIR_074,True,,
RPT_2153,found_unaccompanied,2027-02-10T08:30:00,BOOTH_02,OP_009,Ramesh,unknown,teen,18,Bengali,"short average build person wearing pink blouse and jeans, short hair, carrying flower garland",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_2155.jpg,open,,False,,
RPT_2154,found_unaccompanied,2027-02-10T20:10:00,BOOTH_08,OP_006,Priya,male,adult,35,Bengali,"tall stout person wearing green t-shirt and lehenga, limping slightly, carrying jhola bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_2155,found_unaccompanied,2027-02-10T21:29:00,BOOTH_04,OP_004,Geeta,unknown,adult,36,Gujarati,"short thin person wearing green t-shirt and jeans, wearing silver anklet, carrying jhola bag",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_2488.jpg,open,,False,,
RPT_2156,missing,2027-02-10T07:32:00,BOOTH_01,OP_015,,unknown,adult,59,Hindi,"short thin person wearing black t-shirt and salwar, scar on chin, carrying no bag",BOOTH_01,20.006171,73.754551,+91 9424308133,photos/synth_RPT_1510.jpg,open,,False,,
RPT_2157,found_unaccompanied,2027-02-10T10:53:00,BOOTH_08,OP_014,Lakshmi,male,elderly,82,Gujarati,"medium height thin person wearing pink blouse and lunghi, bindi on forehead, carrying orange bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_1475.jpg,open,,False,,
RPT_2158,found_unaccompanied,2027-02-10T16:34:00,BOOTH_11,OP_003,,female,child_6_12,8,Telugu,"tall thin person wearing white saree and dhoti, wearing glasses, carrying plastic bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_0351.jpg,open,,False,,
RPT_2159,found_unaccompanied,2027-02-10T20:38:00,BOOTH_13,OP_003,Lakshmi,male,adult,29,Bengali,"short average build person wearing striped kurta and jeans, no distinguishing marks, carrying umbrella",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_2236.jpg,open,,False,,
RPT_2160,missing,2027-02-10T14:33:00,BOOTH_08,OP_004,,unknown,child_6_12,9,Gujarati,"tall thin person wearing green t-shirt and pyjama, bindi on forehead, carrying no bag",BOOTH_08,19.99391,73.808465,+91 9294327188,photos/synth_RPT_1496.jpg,open,,False,,
RPT_2161,found_unaccompanied,2027-02-10T13:11:00,BOOTH_12,OP_016,Lakshmi,male,child_6_12,9,Bengali,"short thin person wearing green t-shirt and shorts, no distinguishing marks, carrying small steel vessel",BOOTH_12,19.995186,73.797356,,,open,,False,,
RPT_2162,missing,2027-02-10T21:03:00,BOOTH_03,OP_011,Lakshmi,unknown,child_6_12,9,Bengali,"medium height average build person wearing grey hoodie and lehenga, short hair, carrying small steel vessel",BOOTH_03,20.008035,73.797909,+91 9586239368,,open,,False,,
RPT_2163,missing,2027-02-10T17:05:00,BOOTH_07,OP_003,,male,teen,15,Telugu,"medium height average build person wearing pink blouse and lehenga, mole on left cheek, carrying flower garland",BOOTH_07,20.007247,73.756022,+91 9285179537,,open,,False,,
RPT_2164,missing,2027-02-10T19:40:00,BOOTH_06,OP_016,Sunita,female,child_6_12,11,Tamil,"medium height thin person wearing blue kurta and salwar, no distinguishing marks, carrying jhola bag",BOOTH_06,20.008062,73.780801,+91 9955511909,photos/synth_RPT_2442.jpg,open,,False,,
RPT_2165,found_unaccompanied,2027-02-10T09:36:00,BOOTH_05,OP_008,Priya,female,child_0_5,3,Hindi,"medium height average build person wearing black t-shirt and salwar, no distinguishing marks, carrying umbrella",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1456.jpg,open,,False,,
RPT_2166,missing,2027-02-10T16:17:00,BOOTH_03,OP_011,Priya,male,child_6_12,9,Bengali,"small average build person in yellow dupatta and lunghi, short hair, holding flower garland",BOOTH_08,19.99391,73.808465,+91 9614332794,,open,PAIR_070,True,,
RPT_2167,missing,2027-02-10T11:54:00,BOOTH_02,OP_008,Priya,unknown,teen,14,Tamil,"medium height average build person wearing striped kurta and shorts, scar on chin, carrying orange bag",BOOTH_02,19.986445,73.760277,+91 9175872400,photos/synth_RPT_1113.jpg,open,,False,,
RPT_2168,found_unaccompanied,2027-02-10T14:04:00,BOOTH_08,OP_002,,male,elderly,75,Telugu,"short thin person wearing orange jacket and dhoti, wearing silver anklet, carrying small steel vessel",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0455.jpg,open,,False,,
RPT_2169,missing,2027-02-10T07:57:00,BOOTH_08,OP_014,Lakshmi,unknown,teen,14,Marathi,"tall stout person wearing white saree and dhoti, bindi on forehead, carrying flower garland",BOOTH_08,19.99391,73.808465,+91 9831707525,,open,,False,,
RPT_2170,found_unaccompanied,2027-02-10T20:36:00,BOOTH_11,OP_010,Arjun,male,child_0_5,5,Marathi,"short stout person wearing pink blouse and dhoti, long hair, carrying plastic bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_2231.jpg,open,,False,,
RPT_2171,found_unaccompanied,2027-02-10T15:55:00,BOOTH_11,OP_006,Arjun,female,teen,13,Marathi,"medium height average build person wearing grey hoodie and shorts, short hair, carrying black backpack",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_2172,found_unaccompanied,2027-02-10T10:26:00,BOOTH_03,OP_007,,unknown,child_0_5,3,Unknown,"tall stout person wearing white saree and dhoti, wearing glasses, carrying umbrella",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1137.jpg,open,,False,,
RPT_2173,found_unaccompanied,2027-02-10T20:33:00,BOOTH_12,OP_002,Priya,female,teen,15,Hindi,"short stout person wearing black t-shirt and dhoti, wearing silver anklet, carrying flower garland",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_2388.jpg,open,,False,,
RPT_2174,found_unaccompanied,2027-02-10T07:33:00,BOOTH_12,OP_018,,female,teen,15,Gujarati,"tall stout person wearing white saree and dhoti, mole on left cheek, carrying small steel vessel",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_0191.jpg,open,PAIR_096,True,,
RPT_2175,found_unaccompanied,2027-02-10T11:48:00,BOOTH_05,OP_017,Sunita,male,child_0_5,2,Telugu,"medium height average build person wearing pink blouse and dhoti, wearing glasses, carrying jhola bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1987.jpg,open,,False,,
RPT_2176,found_unaccompanied,2027-02-10T08:27:00,BOOTH_07,OP_020,Priya,female,child_0_5,5,Hindi,"tall average build person wearing black t-shirt and lunghi, birthmark on neck, carrying plastic bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1703.jpg,open,,False,,
RPT_2177,missing,2027-02-10T13:28:00,BOOTH_02,OP_016,Priya,male,child_6_12,11,Unknown,"tall stout person wearing grey hoodie and jeans, limping slightly, carrying umbrella",BOOTH_02,19.986445,73.760277,+91 9214168939,photos/synth_RPT_0871.jpg,open,,False,,
RPT_2178,missing,2027-02-10T07:46:00,BOOTH_12,OP_015,Ramesh,unknown,elderly,68,Telugu,"tall average build person wearing yellow dupatta and lunghi, scar on chin, carrying jhola bag",BOOTH_12,19.995186,73.797356,+91 9870578265,,open,,False,,
RPT_2179,missing,2027-02-10T15:32:00,BOOTH_10,OP_007,Kavita,male,adult,53,Tamil,"medium height stout person wearing blue kurta and lunghi, wearing glasses, carrying plastic bag",BOOTH_10,19.996766,73.791175,+91 9517967131,photos/synth_RPT_1536.jpg,open,,False,,
RPT_2180,missing,2027-02-10T14:21:00,BOOTH_04,OP_018,Arjun,female,teen,15,Tamil,"medium height heavy person wearing white saree and trousers, long hair, holding flower garland",BOOTH_05,19.928932,73.528668,+91 9703462253,,open,PAIR_054,True,,
RPT_2181,found_unaccompanied,2027-02-10T10:03:00,BOOTH_05,OP_017,Lakshmi,male,elderly,62,Unknown,"short stout person wearing red shirt and lunghi, long hair, carrying black backpack",BOOTH_05,19.928932,73.528668,,,open,,False,,
RPT_2182,found_unaccompanied,2027-02-10T13:32:00,BOOTH_02,OP_010,,female,teen,13,Unknown,"medium height thin person wearing yellow dupatta and shorts, birthmark on neck, carrying no bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1305.jpg,open,,False,,
RPT_2183,found_unaccompanied,2027-02-10T12:41:00,BOOTH_07,OP_004,,female,teen,19,Hindi,"tall thin person wearing pink blouse and lehenga, wearing silver anklet, carrying plastic bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1833.jpg,open,,False,,
RPT_2184,found_unaccompanied,2027-02-10T11:51:00,BOOTH_08,OP_008,Kavita,female,child_6_12,8,Tamil,"medium height stout person wearing red shirt and jeans, no distinguishing marks, carrying jhola bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_2185,missing,2027-02-10T13:11:00,BOOTH_05,OP_016,Priya,male,child_6_12,9,Telugu,"tall thin person wearing red shirt and dhoti, birthmark on neck, carrying flower garland",BOOTH_05,19.928932,73.528668,+91 9451540744,photos/synth_RPT_1455.jpg,open,,False,,
RPT_2186,found_unaccompanied,2027-02-10T08:20:00,BOOTH_08,OP_014,Lakshmi,unknown,child_6_12,7,Unknown,"short average build person wearing orange jacket and dhoti, birthmark on neck, carrying flower garland",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_2175.jpg,open,,False,,
RPT_2187,missing,2027-02-10T07:02:00,BOOTH_12,OP_020,,female,child_0_5,3,Marathi,"short thin person in yellow dupatta and salwar, long hair, carrying umbrella",BOOTH_10,19.996766,73.791175,+91 9823668399,,open,PAIR_032,True,,
RPT_2188,missing,2027-02-10T14:56:00,BOOTH_07,OP_019,Lakshmi,unknown,child_6_12,11,Telugu,"short average build person wearing pink blouse and shorts, mole on left cheek, carrying plastic bag",BOOTH_07,20.007247,73.756022,+91 9499223163,,open,,False,,
RPT_2189,missing,2027-02-10T10:56:00,BOOTH_12,OP_013,Ramesh,female,teen,17,Hindi,"medium height average build person wearing orange jacket and salwar, wearing glasses, carrying umbrella",BOOTH_12,19.995186,73.797356,+91 9229994703,photos/synth_RPT_2420.jpg,open,,False,,
RPT_2190,found_unaccompanied,2027-02-10T09:08:00,BOOTH_07,OP_005,,unknown,child_6_12,10,Telugu,"medium height thin person wearing black t-shirt and shorts, long hair, carrying orange bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1837.jpg,open,,False,,
RPT_2191,found_unaccompanied,2027-02-10T09:28:00,BOOTH_03,OP_005,Priya,unknown,adult,60,Telugu,"tall average build person wearing green t-shirt and lehenga, limping slightly, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_0464.jpg,open,,False,,
RPT_2192,found_unaccompanied,2027-02-10T18:49:00,BOOTH_09,OP_004,Ramesh,unknown,adult,46,Tamil,"tall thin person wearing black t-shirt and pyjama, bindi on forehead, carrying orange bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0863.jpg,open,,False,,
RPT_2193,found_unaccompanied,2027-02-10T16:21:00,BOOTH_07,OP_016,Sunita,female,child_0_5,5,Tamil,"medium height stout person wearing pink blouse and trousers, no distinguishing marks, carrying orange bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1403.jpg,open,,False,,
RPT_2194,found_unaccompanied,2027-02-10T20:09:00,BOOTH_11,OP_014,Sunita,female,elderly,66,Tamil,"tall average build person wearing yellow dupatta and lunghi, wearing silver anklet, carrying jhola bag",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_2195,found_unaccompanied,2027-02-10T18:16:00,BOOTH_04,OP_003,Arjun,female,child_0_5,2,Bengali,"short thin person wearing striped kurta and jeans, no distinguishing marks, carrying black backpack",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_2196,found_unaccompanied,2027-02-10T09:41:00,BOOTH_02,OP_014,Ramesh,female,adult,54,Bengali,"tall stout person wearing pink blouse and shorts, mole on left cheek, carrying plastic bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1559.jpg,open,,False,,
RPT_2197,missing,2027-02-10T17:53:00,BOOTH_02,OP_018,Ramesh,unknown,elderly,73,Tamil,"tall stout person wearing yellow dupatta and dhoti, long hair, carrying umbrella",BOOTH_02,19.986445,73.760277,+91 9762100986,photos/synth_RPT_0671.jpg,open,,False,,
RPT_2198,missing,2027-02-10T06:05:00,BOOTH_07,OP_001,Geeta,female,child_0_5,5,Unknown,"tall average build person wearing grey hoodie and lunghi, limping slightly, carrying orange bag",BOOTH_07,20.007247,73.756022,+91 9963510654,,open,,False,,
RPT_2199,missing,2027-02-10T09:18:00,BOOTH_08,OP_008,Priya,male,adult,45,Hindi,"short stout person wearing white saree and salwar, scar on chin, carrying small steel vessel",BOOTH_08,19.99391,73.808465,+91 9894198488,photos/synth_RPT_0778.jpg,open,,False,,
RPT_2200,found_unaccompanied,2027-02-10T08:55:00,BOOTH_04,OP_004,Geeta,male,teen,18,Telugu,"short thin person wearing green t-shirt and jeans, wearing silver anklet, carrying flower garland",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_0494.jpg,open,,False,,
